date,open,high,low,close,volume
2016-10-07,2559.4,2599.7,2555.8,2562.9,666368
2016-10-10,2568.2,2568.9,2560.7,2567.8,430742
2016-10-11,2541.8,2562.8,2544.7,2548.6,1383888
2016-10-12,2560.2,2592.7,2539.8,2561.4,1110195
2016-10-13,2483.0,2491.7,2471.0,2486.9,482251
2016-10-14,2503.6,2518.6,2504.6,2508.8,454653
2016-10-17,2531.4,2559.9,2509.2,2531.4,1324269
2016-10-18,2525.0,2534.0,2527.9,2528.6,1017933
2016-10-19,2474.9,2506.6,2441.9,2475.5,515048
2016-10-20,2476.9,2521.1,2465.8,2484.6,1212176
2016-10-21,2477.6,2495.1,2454.5,2480.1,1064420
2016-10-24,2479.6,2476.9,2444.7,2469.8,469297
2016-10-25,2482.8,2511.0,2472.5,2479.0,467723
2016-10-26,2507.2,2526.3,2491.8,2507.6,498919
2016-10-27,2484.1,2511.7,2461.9,2482.1,1236201
2016-10-28,2521.0,2538.2,2501.0,2528.4,1124044
2016-10-31,2567.1,2613.7,2556.4,2575.7,508255
2016-11-01,2608.1,2646.2,2610.4,2610.9,1475703
2016-11-02,2615.2,2630.3,2611.5,2616.9,872812
2016-11-03,2570.7,2604.6,2565.2,2578.9,827846
2016-11-04,2571.1,2591.8,2562.8,2565.8,836043
2016-11-07,2545.2,2546.4,2512.9,2538.3,853713
2016-11-08,2512.7,2521.8,2499.7,2505.6,462702
2016-11-09,2581.2,2614.3,2566.6,2577.1,584942
2016-11-10,2629.3,2669.2,2631.9,2634.1,423314
2016-11-11,2678.8,2683.2,2662.9,2678.9,854657
2016-11-14,2712.5,2727.8,2681.3,2710.1,578478
2016-11-15,2707.7,2727.7,2678.9,2700.0,505797
2016-11-16,2658.2,2692.5,2642.4,2657.9,931528
2016-11-17,2675.7,2674.0,2641.8,2665.7,545921
2016-11-18,2634.7,2667.3,2602.5,2633.4,880805
2016-11-21,2566.9,2593.1,2543.5,2567.6,329757
2016-11-22,2536.6,2544.0,2523.5,2541.6,1402785
2016-11-23,2582.4,2617.9,2579.4,2582.0,1350727
2016-11-24,2642.6,2656.2,2613.2,2636.6,697319
2016-11-25,2547.9,2588.2,2551.9,2553.6,922710
2016-11-28,2547.5,2557.3,2529.4,2553.8,526230
2016-11-29,2577.8,2608.5,2559.2,2574.2,333288
2016-11-30,2585.9,2619.5,2566.7,2592.9,1176526
2016-12-01,2657.3,2657.5,2619.1,2656.0,749732
2016-12-02,2611.8,2639.1,2594.3,2610.1,479462
2016-12-05,2692.5,2718.8,2659.5,2683.0,1258964
2016-12-06,2690.4,2713.8,2655.8,2689.7,616717
2016-12-07,2637.6,2647.2,2626.5,2634.1,522756
2016-12-08,2665.0,2669.1,2642.9,2666.3,344936
2016-12-09,2678.6,2695.0,2672.7,2676.6,1429419
2016-12-12,2724.0,2750.9,2688.0,2725.5,969867
2016-12-13,2769.3,2779.3,2731.1,2769.2,423217
2016-12-14,2739.8,2766.9,2736.5,2744.4,701373
2016-12-15,2720.7,2759.3,2717.6,2721.4,1092776
2016-12-16,2744.6,2779.2,2735.0,2747.5,320543
2016-12-19,2791.5,2805.3,2780.2,2782.0,699717
2016-12-20,2724.8,2735.7,2719.1,2725.1,1390166
2016-12-21,2790.8,2786.7,2778.9,2782.1,628777
2016-12-22,2709.6,2713.1,2691.3,2706.0,1339813
2016-12-23,2696.6,2691.8,2672.8,2688.3,840673
2016-12-26,2673.1,2689.4,2648.8,2681.7,856782
2016-12-27,2694.3,2712.9,2659.8,2691.3,1108934
2016-12-28,2681.7,2699.6,2650.0,2673.2,914148
2016-12-29,2702.3,2736.4,2660.9,2699.5,921981
2016-12-30,2696.9,2722.3,2686.0,2700.0,667175
2017-01-02,2736.8,2735.7,2709.3,2727.2,1031687
2017-01-03,2793.7,2799.4,2761.7,2785.9,549334
2017-01-04,2793.1,2812.4,2777.9,2803.1,329668
2017-01-05,2817.0,2821.1,2779.4,2814.1,799186
2017-01-06,2790.9,2830.5,2777.1,2789.1,1232564
2017-01-09,2698.6,2718.5,2670.6,2708.4,349370
2017-01-10,2717.1,2755.1,2688.1,2727.5,1057549
2017-01-11,2670.7,2718.9,2671.3,2680.6,1308953
2017-01-12,2657.3,2686.6,2648.7,2667.5,1169331
2017-01-13,2688.6,2689.1,2649.4,2680.5,570384
2017-01-16,2675.7,2682.7,2639.2,2669.1,1179883
2017-01-17,2692.3,2708.3,2681.2,2691.3,772316
2017-01-18,2669.5,2686.8,2659.8,2666.4,982154
2017-01-19,2584.4,2610.5,2580.7,2590.3,1149531
2017-01-20,2585.5,2592.3,2572.8,2583.2,1299029
2017-01-23,2561.8,2568.9,2526.3,2558.3,1101224
2017-01-24,2562.3,2559.2,2548.7,2552.2,928752
2017-01-25,2560.8,2588.9,2528.2,2556.6,408903
2017-01-26,2609.1,2631.6,2603.3,2618.0,1168104
2017-01-27,2596.5,2593.3,2567.7,2591.1,735139
2017-01-30,2571.8,2597.5,2567.9,2579.5,594552
2017-01-31,2578.8,2585.4,2542.2,2579.3,1334435
2017-02-01,2592.1,2595.4,2559.4,2583.5,888638
2017-02-02,2616.7,2644.0,2607.9,2611.3,1407446
2017-02-03,2567.0,2590.4,2566.7,2577.3,1477851
2017-02-06,2625.5,2653.6,2593.0,2624.2,1429812
2017-02-07,2673.0,2693.0,2638.1,2670.8,683231
2017-02-08,2685.1,2682.4,2652.4,2682.1,886855
2017-02-09,2664.3,2677.0,2640.8,2655.1,949964
2017-02-10,2689.9,2693.4,2644.1,2684.2,945374
2017-02-13,2673.3,2686.2,2649.5,2681.9,443205
2017-02-14,2703.8,2712.3,2676.0,2707.8,493811
2017-02-15,2656.9,2699.6,2645.2,2664.7,390388
2017-02-16,2690.8,2726.5,2670.2,2698.4,682021
2017-02-17,2678.8,2710.5,2649.6,2675.5,1451269
2017-02-20,2668.0,2704.6,2640.8,2675.2,991899
2017-02-21,2698.4,2742.9,2694.1,2703.4,1096955
2017-02-22,2650.3,2694.2,2631.5,2659.6,1370122
2017-02-23,2673.8,2691.2,2668.3,2669.8,679167
2017-02-24,2700.6,2728.5,2689.6,2709.7,1254248
2017-02-27,2728.7,2770.4,2730.8,2736.7,1170986
2017-02-28,2759.4,2768.4,2727.6,2753.4,1023420
2017-03-01,2769.6,2806.7,2761.4,2765.5,460336
2017-03-02,2771.4,2817.6,2763.2,2779.6,904940
2017-03-03,2816.9,2848.1,2801.4,2820.4,577450
2017-03-06,2776.3,2814.7,2740.9,2774.3,1067938
2017-03-07,2812.0,2833.5,2799.7,2818.0,1137568
2017-03-08,2822.1,2851.2,2795.6,2817.3,935416
2017-03-09,2802.2,2833.4,2810.6,2811.1,1180122
2017-03-10,2732.2,2731.4,2726.9,2729.9,845886
2017-03-13,2742.3,2776.2,2731.0,2752.7,685658
2017-03-14,2786.0,2794.2,2748.4,2789.5,1095881
2017-03-15,2765.3,2792.0,2748.7,2775.3,551735
2017-03-16,2908.6,2935.6,2883.9,2897.4,894566
2017-03-17,2905.9,2936.2,2897.9,2916.8,1309065
2017-03-20,2893.5,2895.4,2848.3,2883.1,1261712
2017-03-21,2828.1,2870.8,2807.1,2836.2,1159137
2017-03-22,2888.8,2894.2,2846.6,2881.7,600279
2017-03-23,2843.1,2859.1,2806.3,2840.8,1414569
2017-03-24,2833.1,2847.6,2809.9,2826.7,774861
2017-03-27,2864.6,2865.8,2820.3,2861.6,1323451
2017-03-28,2898.7,2901.8,2877.9,2898.7,1027233
2017-03-29,2873.3,2903.6,2856.9,2866.8,558923
2017-03-30,2962.9,2999.2,2914.3,2955.2,560266
2017-03-31,2893.8,2911.3,2860.5,2903.8,355228
2017-04-03,2878.4,2901.1,2836.9,2872.2,921445
2017-04-04,2896.1,2926.3,2858.7,2894.5,571514
2017-04-05,2916.0,2930.0,2888.5,2908.7,817252
2017-04-06,2979.5,3021.9,2957.8,2981.8,1064604
2017-04-07,2917.0,2961.4,2891.7,2924.4,1489651
2017-04-10,2860.9,2871.4,2855.6,2865.6,452016
2017-04-11,2843.7,2863.1,2795.4,2836.3,1485942
2017-04-12,2832.8,2882.7,2822.1,2841.6,1246455
2017-04-13,2913.6,2936.9,2910.0,2919.5,753212
2017-04-14,2946.5,2964.6,2919.0,2957.2,643047
2017-04-17,2939.7,2964.7,2941.9,2942.8,688660
2017-04-18,2983.9,3003.9,2946.0,2985.9,540555
2017-04-19,2966.4,3021.2,2947.3,2976.7,1477018
2017-04-20,2939.7,2967.0,2926.7,2947.6,1077827
2017-04-21,2943.3,2961.7,2931.1,2952.4,746339
2017-04-24,3013.3,3038.4,2979.1,3011.6,1066733
2017-04-25,3114.4,3113.8,3102.1,3112.1,1473395
2017-04-26,3185.5,3185.6,3175.3,3178.2,1402832
2017-04-27,3198.6,3235.3,3167.7,3208.4,1369927
2017-04-28,3186.0,3236.4,3176.2,3194.6,635026
2017-05-01,3335.8,3366.6,3298.6,3339.4,1081013
2017-05-02,3338.0,3375.7,3335.6,3338.8,975450
2017-05-03,3400.5,3432.8,3371.7,3395.5,426792
2017-05-04,3420.5,3455.3,3369.4,3419.5,1330839
2017-05-05,3360.5,3359.1,3347.4,3349.3,1418791
2017-05-08,3310.8,3302.1,3258.3,3301.3,1036640
2017-05-09,3268.3,3266.5,3233.9,3263.5,1082128
2017-05-10,3189.3,3214.1,3164.1,3196.1,1075099
2017-05-11,3182.6,3196.1,3140.6,3179.0,614803
2017-05-12,3181.7,3230.8,3152.8,3183.1,658587
2017-05-15,3178.7,3219.0,3165.4,3177.1,1315366
2017-05-16,3163.0,3178.1,3141.5,3161.9,559410
2017-05-17,3146.2,3161.4,3110.3,3151.5,1210184
2017-05-18,3108.2,3119.9,3091.0,3112.1,867355
2017-05-19,3162.6,3174.1,3118.5,3154.9,611573
2017-05-22,3133.6,3145.5,3140.4,3145.0,356214
2017-05-23,3197.3,3253.6,3203.0,3209.9,1138037
2017-05-24,3108.5,3134.3,3080.8,3116.5,1340549
2017-05-25,3065.4,3110.0,3058.0,3077.4,1027864
2017-05-26,3028.3,3042.3,3001.1,3033.4,1403941
2017-05-29,2964.3,2991.3,2919.1,2954.3,677339
2017-05-30,2905.1,2929.8,2909.8,2916.5,479968
2017-05-31,2898.3,2928.4,2872.4,2897.5,1434806
2017-06-01,2898.1,2901.6,2890.0,2898.2,467171
2017-06-02,2892.5,2935.9,2887.6,2896.7,1381848
2017-06-05,2991.0,3014.4,2977.1,2995.5,1259259
2017-06-06,2987.0,2996.8,2945.2,2982.7,532823
2017-06-07,2985.1,3022.7,2975.4,2989.7,971786
2017-06-08,3013.7,3058.8,2984.5,3017.2,584008
2017-06-09,3001.7,3040.1,2971.6,3013.1,1246578
2017-06-12,3009.9,3033.9,2968.7,3011.4,1443605
2017-06-13,3010.2,3018.1,3004.2,3006.2,815130
2017-06-14,3001.1,3005.1,2996.3,3004.7,673856
2017-06-15,2989.6,2994.7,2968.7,2984.9,402246
2017-06-16,3075.0,3092.8,3044.7,3067.2,1076513
2017-06-19,3050.5,3065.7,3043.5,3046.8,351161
2017-06-20,3054.3,3055.8,3035.4,3050.8,752927
2017-06-21,2955.3,2991.1,2919.7,2952.4,1451398
2017-06-22,3073.7,3084.5,3047.6,3067.6,1469985
2017-06-23,3085.1,3123.8,3048.1,3085.1,550610
2017-06-26,3146.7,3159.0,3087.9,3134.6,663163
2017-06-27,3117.4,3156.3,3095.5,3127.2,431650
2017-06-28,3151.2,3185.8,3129.7,3152.0,1107940
2017-06-29,3143.5,3181.8,3116.3,3141.4,936137
2017-06-30,3049.2,3072.2,3046.8,3048.3,590816
2017-07-03,3094.9,3125.2,3084.1,3088.1,1015746
2017-07-04,3032.4,3062.1,3022.8,3030.2,1011191
2017-07-05,3070.5,3108.6,3067.9,3070.1,892488
2017-07-06,2956.9,2961.6,2949.2,2959.2,1045356
2017-07-07,3027.2,3035.9,3012.3,3016.9,1009220
2017-07-10,3061.8,3067.3,3016.5,3058.6,403843
2017-07-11,3086.1,3094.5,3071.1,3091.7,751648
2017-07-12,3087.4,3103.2,3043.4,3082.5,813378
2017-07-13,3096.5,3089.6,3069.4,3085.7,1423051
2017-07-14,3082.4,3106.6,3055.7,3090.9,1154705
2017-07-17,3114.4,3127.3,3101.8,3115.7,1453002
2017-07-18,3114.6,3131.5,3115.6,3120.4,1287507
2017-07-19,3135.8,3152.5,3103.2,3128.0,921316
2017-07-20,3166.2,3175.6,3122.7,3166.9,593695
2017-07-21,3109.8,3136.5,3102.4,3110.4,378487
2017-07-24,3079.9,3072.1,3052.9,3071.2,370303
2017-07-25,3181.0,3207.3,3163.2,3176.6,843852
2017-07-26,3167.2,3170.6,3144.0,3157.7,303244
2017-07-27,3165.5,3163.0,3134.8,3153.1,1362750
2017-07-28,3113.5,3121.2,3085.3,3103.0,1153172
2017-07-31,3083.2,3092.9,3065.9,3085.3,403906
2017-08-01,3084.3,3102.6,3060.0,3084.6,884705
2017-08-02,3103.4,3139.7,3103.8,3110.5,478304
2017-08-03,3106.2,3136.7,3055.5,3093.9,570264
2017-08-04,3116.7,3157.9,3100.4,3120.1,1260796
2017-08-07,3179.1,3191.5,3166.2,3176.0,699758
2017-08-08,3130.2,3140.2,3088.0,3132.0,395687
2017-08-09,3038.3,3046.9,3022.3,3036.6,1227390
2017-08-10,3058.0,3072.4,3057.5,3069.3,1067565
2017-08-11,3082.0,3108.5,3049.7,3076.5,986816
2017-08-14,3060.3,3081.6,3047.7,3060.8,518611
2017-08-15,3063.6,3064.3,3027.9,3061.6,805919
2017-08-16,3064.1,3076.9,3029.0,3053.7,1193640
2017-08-17,3030.6,3059.6,3008.7,3021.1,552432
2017-08-18,2923.2,2931.8,2891.8,2926.3,1294129
2017-08-21,2906.0,2929.4,2881.5,2907.0,1041687
2017-08-22,2937.5,2969.7,2898.5,2941.0,1022482
2017-08-23,2978.6,3005.5,2935.6,2968.2,437705
2017-08-24,2929.5,2935.2,2899.9,2919.9,1097779
2017-08-25,2971.4,2977.7,2961.6,2966.6,1478908
2017-08-28,3031.8,3053.3,3029.7,3033.3,424251
2017-08-29,3006.4,3037.0,2995.2,3018.3,559686
2017-08-30,3007.6,3043.2,2990.7,3009.7,1293751
2017-08-31,2994.8,3041.1,2994.6,3005.2,799072
2017-09-01,3060.5,3081.0,3054.9,3071.4,803453
2017-09-04,3050.6,3049.3,3027.0,3043.5,327783
2017-09-05,3026.2,3068.4,2986.6,3026.7,1470036
2017-09-06,3004.5,3051.5,2996.7,3009.9,924859
2017-09-07,3117.8,3121.3,3080.5,3108.0,1121604
2017-09-08,3107.0,3134.8,3106.2,3112.6,835171
2017-09-11,3092.5,3111.8,3064.6,3084.3,448588
2017-09-12,3082.4,3089.6,3058.9,3087.1,699038
2017-09-13,3122.1,3124.8,3093.1,3120.2,894883
2017-09-14,3170.4,3186.8,3157.7,3181.7,1425196
2017-09-15,3199.0,3218.8,3177.5,3206.8,670473
2017-09-18,3194.2,3238.3,3158.9,3200.7,738381
2017-09-19,3166.1,3199.2,3149.9,3157.6,566786
2017-09-20,3175.9,3187.6,3160.1,3183.4,1432778
2017-09-21,3216.7,3239.0,3178.7,3222.6,356033
2017-09-22,3227.0,3241.5,3207.7,3222.0,1462563
2017-09-25,3291.1,3329.7,3258.1,3284.3,455786
2017-09-26,3306.7,3312.3,3260.6,3299.9,1100823
2017-09-27,3217.3,3215.6,3166.2,3210.6,1040037
2017-09-28,3249.8,3269.1,3211.7,3243.4,1498071
2017-09-29,3138.8,3168.2,3108.1,3149.4,677990
2017-10-02,3133.5,3156.1,3083.2,3129.2,471627
2017-10-03,3116.2,3159.6,3073.8,3117.8,481840
2017-10-04,3150.8,3186.6,3147.3,3149.8,1257109
2017-10-05,3152.0,3185.2,3135.6,3150.7,844788
2017-10-06,3027.1,3058.8,3010.6,3029.1,1053280
2017-10-09,2973.6,2983.2,2943.2,2978.6,950537
2017-10-10,3002.7,3030.2,2980.5,3007.0,891507
2017-10-11,2982.9,3010.6,2976.4,2985.9,735520
2017-10-12,2917.9,2936.6,2925.7,2926.9,661076
2017-10-13,2902.8,2924.1,2896.4,2896.7,485121
2017-10-16,2894.0,2929.9,2869.3,2902.3,1021623
2017-10-17,2883.9,2887.9,2850.1,2879.5,745122
2017-10-18,2900.0,2938.1,2864.0,2906.8,633915
2017-10-19,2904.7,2933.4,2879.9,2893.5,729639
2017-10-20,2878.9,2908.1,2857.7,2888.7,1440252
2017-10-23,2886.2,2928.4,2872.1,2895.0,906790
2017-10-24,2960.3,2997.3,2910.9,2954.7,1425715
2017-10-25,3011.7,3046.0,3001.4,3020.6,1343348
2017-10-26,3042.7,3058.5,3015.7,3031.0,1391535
2017-10-27,3021.6,3060.3,3004.5,3024.2,889631
2017-10-30,3023.0,3069.7,3005.6,3031.7,971812
2017-10-31,2998.9,3011.8,2985.1,2991.5,1385870
2017-11-01,2963.1,2957.4,2950.0,2953.9,1424856
2017-11-02,2906.6,2935.0,2897.4,2917.8,971322
2017-11-03,2944.2,2943.6,2936.1,2940.5,630371
2017-11-06,2978.1,3001.0,2942.2,2977.3,477352
2017-11-07,3019.8,3020.5,2978.5,3010.4,823760
2017-11-08,2983.8,2996.2,2954.2,2995.0,385766
2017-11-09,2991.5,3000.8,2970.7,2997.4,698788
2017-11-10,2983.0,2991.7,2948.4,2989.9,933617
2017-11-13,3019.2,3056.7,2984.2,3016.6,1409851
2017-11-14,2952.4,2982.9,2927.8,2945.4,1445749
2017-11-15,2923.4,2969.0,2913.5,2931.9,1105102
2017-11-16,2912.4,2923.6,2888.2,2906.2,1276324
2017-11-17,2872.8,2904.0,2847.9,2878.7,921699
2017-11-20,2933.8,2950.1,2908.8,2925.6,1440591
2017-11-21,2973.7,3005.5,2933.7,2966.0,1274396
2017-11-22,2892.5,2912.9,2853.9,2886.4,318124
2017-11-23,2928.1,2968.7,2912.9,2935.4,1168752
2017-11-24,2917.9,2946.7,2871.4,2909.4,1108811
2017-11-27,2970.9,2977.7,2931.4,2964.8,370204
2017-11-28,2955.9,2975.2,2930.9,2964.8,1022815
2017-11-29,2943.3,2953.3,2948.4,2951.3,960236
2017-11-30,2984.1,3001.1,2958.0,2981.4,885776
2017-12-01,2951.3,2984.8,2911.5,2950.8,310920
2017-12-04,2986.3,3017.6,2951.4,2976.9,940497
2017-12-05,2951.0,2970.8,2931.0,2940.5,1409063
2017-12-06,3012.2,3050.6,3022.2,3023.7,526361
2017-12-07,3059.3,3094.9,3029.5,3057.3,761204
2017-12-08,3022.1,3054.5,2991.5,3032.3,417733
2017-12-11,2985.8,3022.2,2969.5,2981.5,810738
2017-12-12,2993.2,3010.6,2960.5,2997.6,902602
2017-12-13,2944.2,2983.5,2934.7,2941.5,498384
2017-12-14,2965.6,2993.8,2935.2,2964.6,982699
2017-12-15,2966.1,2981.6,2946.1,2961.2,697267
2017-12-18,2965.4,3014.1,2970.3,2973.7,776357
2017-12-19,3020.1,3065.2,3018.2,3023.2,353866
2017-12-20,3082.9,3080.4,3029.8,3071.5,1105347
2017-12-21,3092.0,3086.1,3054.3,3080.7,1466059
2017-12-22,3159.0,3171.5,3147.4,3149.3,546958
2017-12-25,3197.8,3212.4,3173.2,3206.9,529540
2017-12-26,3216.0,3242.3,3205.2,3206.6,1332554
2017-12-27,3249.2,3253.2,3231.7,3236.8,783836
2017-12-28,3184.3,3197.6,3142.5,3174.8,973870
2017-12-29,3135.7,3170.5,3083.7,3129.1,689186
2018-01-01,3145.6,3148.3,3125.3,3141.0,798286
2018-01-02,3118.3,3163.0,3077.7,3120.0,765536
2018-01-03,3094.5,3099.5,3057.5,3086.4,474344
2018-01-04,3058.4,3069.2,3033.4,3067.1,424880
2018-01-05,2947.3,2955.9,2898.7,2937.2,708745
2018-01-08,2963.6,3004.1,2954.1,2970.8,1128223
2018-01-09,2893.0,2899.8,2879.6,2898.5,596078
2018-01-10,2820.7,2839.0,2805.5,2821.6,1298398
2018-01-11,2878.2,2886.7,2853.5,2881.0,402536
2018-01-12,2811.9,2847.2,2788.3,2822.3,1119990
2018-01-15,2862.6,2859.1,2844.9,2852.2,464869
2018-01-16,2859.7,2867.7,2834.4,2853.2,857626
2018-01-17,2847.8,2872.4,2850.1,2850.8,385814
2018-01-18,2881.9,2915.6,2848.1,2874.0,623867
2018-01-19,2832.8,2853.2,2819.7,2832.0,607270
2018-01-22,2823.4,2842.6,2783.4,2825.5,1427965
2018-01-23,2828.3,2837.7,2811.0,2837.1,342446
2018-01-24,2845.8,2852.0,2833.0,2848.4,436727
2018-01-25,2825.5,2871.6,2799.5,2835.5,548250
2018-01-26,2881.2,2882.8,2839.8,2879.0,1278737
2018-01-29,2846.6,2878.0,2841.2,2855.6,519163
2018-01-30,2843.0,2873.4,2806.9,2838.8,523192
2018-01-31,2790.0,2794.6,2743.5,2785.1,983844
2018-02-01,2821.7,2857.3,2797.3,2833.0,564590
2018-02-02,2958.2,2957.8,2919.4,2956.5,485721
2018-02-05,2849.6,2871.8,2832.8,2839.7,1044538
2018-02-06,2768.0,2790.7,2731.7,2766.3,928815
2018-02-07,2819.6,2840.3,2813.1,2816.9,441907
2018-02-08,2558.4,2604.5,2560.1,2568.4,1270052
2018-02-09,2654.1,2658.2,2634.9,2644.7,1362604
2018-02-12,2653.9,2663.2,2636.0,2657.0,639306
2018-02-13,2480.1,2490.8,2475.3,2485.0,1360207
2018-02-14,2460.9,2489.9,2452.4,2455.9,1268426
2018-02-15,2284.3,2290.4,2282.6,2289.8,618697
2018-02-16,2056.4,2069.0,2035.9,2059.4,710500
2018-02-19,2087.9,2113.2,2063.5,2085.7,528560
2018-02-20,2080.3,2088.3,2048.3,2078.2,330602
2018-02-21,2078.4,2094.5,2050.2,2078.9,1087497
2018-02-22,2036.9,2042.4,2026.0,2042.0,949274
2018-02-23,2157.8,2169.1,2121.7,2149.2,556985
2018-02-26,2115.7,2117.6,2086.8,2113.2,1219988
2018-02-27,1880.2,1875.1,1849.0,1873.6,1105963
2018-02-28,1693.1,1719.2,1694.4,1698.2,1421853
2018-03-01,1638.9,1659.9,1635.7,1641.3,472860
2018-03-02,1671.7,1681.2,1661.1,1667.4,1248793
2018-03-05,1585.5,1600.2,1557.9,1579.7,377245
2018-03-06,1695.5,1703.4,1672.4,1691.2,876472
2018-03-07,1634.4,1647.7,1630.1,1640.2,312328
2018-03-08,1530.5,1525.8,1512.0,1525.3,488190
2018-03-09,1414.7,1427.0,1399.1,1416.8,849580
2018-03-12,1446.6,1445.9,1427.5,1445.8,941028
2018-03-13,1459.7,1462.8,1443.8,1460.2,1286702
2018-03-14,1431.4,1452.6,1419.0,1431.8,1353464
2018-03-15,1470.6,1481.7,1460.3,1475.3,770209
2018-03-16,1448.5,1457.9,1438.7,1448.9,495736
2018-03-19,1492.0,1496.1,1473.4,1492.6,323873
2018-03-20,1494.9,1515.7,1484.5,1493.7,764176
2018-03-21,1546.5,1552.7,1528.0,1551.3,1114275
2018-03-22,1586.7,1608.1,1574.5,1585.0,620790
2018-03-23,1519.0,1543.0,1501.3,1523.9,584716
2018-03-26,1561.2,1579.5,1548.3,1565.2,1279314
2018-03-27,1599.9,1610.1,1576.1,1595.8,388735
2018-03-28,1624.6,1624.0,1599.6,1623.9,919011
2018-03-29,1490.3,1498.2,1485.4,1489.3,754493
2018-03-30,1455.3,1467.4,1444.6,1451.9,407450
2018-04-02,1463.0,1466.3,1448.1,1458.2,611261
2018-04-03,1479.7,1487.3,1463.9,1480.9,413513
2018-04-04,1510.5,1516.0,1502.6,1507.1,309266
2018-04-05,1526.3,1528.9,1519.4,1520.6,1291899
2018-04-06,1561.3,1569.2,1559.2,1562.4,464152
2018-04-09,1599.0,1622.7,1598.9,1599.1,620351
2018-04-10,1543.5,1549.2,1536.3,1544.8,357295
2018-04-11,1575.6,1585.9,1558.9,1577.9,370873
2018-04-12,1560.5,1574.8,1553.3,1563.2,823234
2018-04-13,1559.1,1559.1,1550.2,1555.8,1196182
2018-04-16,1598.5,1610.1,1593.8,1596.3,1255451
2018-04-17,1622.8,1621.4,1614.2,1617.7,1212638
2018-04-18,1612.7,1614.9,1598.0,1609.6,1061773
2018-04-19,1618.0,1639.5,1618.9,1620.4,1360919
2018-04-20,1639.4,1647.1,1629.1,1638.0,600620
2018-04-23,1618.6,1635.0,1617.5,1619.2,525668
2018-04-24,1630.9,1642.5,1621.5,1624.9,529375
2018-04-25,1625.3,1644.0,1621.2,1631.1,1095388
2018-04-26,1624.9,1625.0,1600.5,1620.8,1196106
2018-04-27,1620.2,1619.6,1613.2,1615.6,343807
2018-04-30,1643.4,1650.5,1625.5,1643.8,405897
2018-05-01,1630.6,1651.4,1632.3,1632.4,913987
2018-05-02,1620.9,1618.5,1592.3,1616.1,1393042
2018-05-03,1602.7,1607.9,1584.9,1601.7,786417
2018-05-04,1592.7,1603.7,1578.0,1598.5,1130349
2018-05-07,1622.7,1629.7,1611.9,1618.6,1412336
2018-05-08,1611.5,1630.2,1593.3,1614.5,1406796
2018-05-09,1592.1,1620.1,1596.0,1596.5,993542
2018-05-10,1609.3,1615.0,1595.0,1613.4,1404805
2018-05-11,1603.7,1619.5,1600.2,1610.0,1389938
2018-05-14,1634.8,1642.7,1608.1,1628.9,408373
2018-05-15,1594.3,1608.3,1567.0,1589.7,1036059
2018-05-16,1561.3,1582.1,1547.9,1565.4,1173306
2018-05-17,1559.6,1563.5,1541.0,1560.7,547835
2018-05-18,1553.5,1575.1,1532.6,1555.7,1190825
2018-05-21,1589.1,1611.6,1581.2,1591.9,1200838
2018-05-22,1599.7,1613.2,1591.6,1598.0,1375766
2018-05-23,1571.8,1583.1,1573.8,1574.3,761263
2018-05-24,1580.0,1590.2,1565.8,1574.5,810655
2018-05-25,1523.3,1530.3,1523.5,1529.1,1050895
2018-05-28,1549.7,1551.8,1527.2,1546.8,476880
2018-05-29,1568.6,1567.2,1554.3,1565.5,1127308
2018-05-30,1590.1,1602.9,1584.0,1588.2,804228
2018-05-31,1614.0,1629.9,1594.3,1613.6,660551
2018-06-01,1659.7,1657.2,1633.8,1654.5,970030
2018-06-04,1615.3,1635.0,1608.1,1613.0,1187563
2018-06-05,1612.3,1630.4,1598.7,1613.5,979169
2018-06-06,1596.7,1598.6,1577.6,1591.7,425584
2018-06-07,1607.3,1629.2,1589.3,1613.2,656190
2018-06-08,1623.7,1628.6,1608.5,1617.5,325785
2018-06-11,1635.4,1650.2,1620.4,1634.8,780776
2018-06-12,1614.3,1623.9,1592.4,1611.2,648393
2018-06-13,1620.1,1629.7,1600.0,1619.6,1097832
2018-06-14,1603.8,1622.5,1593.5,1601.7,540549
2018-06-15,1581.0,1580.3,1572.3,1579.0,1033426
2018-06-18,1552.8,1563.2,1555.4,1556.3,898146
2018-06-19,1536.5,1551.1,1519.0,1536.4,847837
2018-06-20,1509.6,1517.0,1491.5,1513.8,592906
2018-06-21,1551.9,1579.0,1546.3,1557.3,1256975
2018-06-22,1520.6,1527.3,1495.3,1514.9,345940
2018-06-25,1533.2,1550.7,1523.5,1528.8,1053394
2018-06-26,1555.5,1577.1,1547.8,1555.2,729039
2018-06-27,1550.8,1567.3,1531.2,1546.7,958173
2018-06-28,1551.5,1569.1,1552.4,1554.1,1474957
2018-06-29,1593.9,1590.5,1580.2,1589.7,634910
2018-07-02,1541.9,1558.7,1525.8,1536.7,1177920
2018-07-03,1506.2,1525.1,1506.4,1509.1,1297064
2018-07-04,1522.2,1532.0,1510.3,1526.3,365623
2018-07-05,1498.2,1510.4,1485.6,1503.6,1439918
2018-07-06,1512.8,1526.7,1486.1,1507.2,423963
2018-07-09,1536.6,1560.2,1528.4,1541.1,1128394
2018-07-10,1571.4,1589.7,1567.1,1569.9,755757
2018-07-11,1611.7,1633.7,1596.1,1615.3,571980
2018-07-12,1647.1,1671.2,1647.2,1650.5,454686
